行政區,街路名稱,起迄地點,地段率%,,,
柳營區,八老爺、大腳腿、小腳腿、山子腳、山豬陷、太康、果毅後、南湖、五軍營、尖山、匏子園、桶頭腳、麻埔、新吉庄、新厝、路東、農場,八老爺、大腳腿、小腳腿、山子腳、山豬陷、太康、果毅後、南湖、五軍營、尖山、匏子園、桶頭腳、麻埔、新吉庄、新厝、路東、農場,100,,,
後壁區,後壁,火車站--向東兩側--後壁郵局、後壁公所,115,,,
後壁區,後壁,農會舊址--向南兩側--後壁47-3號,115,,,
後壁區,後壁,其餘路及巷,110,,,
後壁區,菁寮,農會--向北兩側--菁寮里菁寮68號,115,,,
後壁區,菁寮,菁寮里菁寮50號--向東兩側-- 墨林里菁寮263-2號,115,,,
後壁區,菁寮,其餘路及巷,110,,,
後壁區,上茄苳、下長、下茄苳、下寮、土溝、中寮、本協、白沙屯、竹圍後、長短樹、前菁寮、後?、後壁寮、崁頂、烏樹林、崩埤、頂寮、魚寮、新庴、新港東、藥店口,上茄苳、下長、下茄苳、下寮、土溝、中寮、本協、白沙屯、竹圍後、長短樹、前菁寮、後?、後壁寮、崁頂、烏樹林、崩埤、頂寮、魚寮、新庴、新港東、藥店口,100,,,
東山區,中興南路,東中里1-6鄰(全部路含巷),110,,,
東山區,中興路,"全部（路含巷）,68巷除外",125,,,
東山區,中興路,68巷,110,,,
東山區,仁愛街,全部（路含巷）,110,,,
東山區,公園路,全部（路含巷）,100,,,
東山區,北馬,全部（路含巷）,100,,,
東山區,民生街,全部（路含巷）,110,,,
東山區,民有街,全部（路含巷）,110,,,
東山區,民享街,全部（路含巷）,110,,,
東山區,民治街,全部（路含巷）,110,,,
東山區,民富街,全部（路含巷）,100,,,
東山區,永平街,全部（路含巷）,100,,,
東山區,永安街,全部（路含巷）,100,,,
東山區,永和街,全部（路含巷）,100,,,
東山區,永福街,全部（路含巷）,110,,,
東山區,成功街,全部（路含巷）,110,,,
東山區,育仁街,全部（路含巷）,100,,,
東山區,育英街,全部（路含巷）,100,,,
東山區,育群街,全部（路含巷）,100,,,
東山區,和平街,全部（路含巷）,100,,,
東山區,忠孝街,全部（路含巷）,110,,,
東山區,東山里、東正里,全部（路含巷）,110,,,
東山區,東仁街,全部（路含巷）,100,,,
東山區,長安街,全部（路含巷）,100,,,
東山區,青葉路1段,青葉路起點至達雲路交叉口,100,,,
東山區,青葉路2段,達雲路交叉口至終點,110,,,
東山區,信義街,全部（路含巷）,110,,,
東山區,英明街,全部（路含巷）,100,,,
東山區,勝利街,全部（路含巷）,110,,,
東山區,惠明街,全部（路含巷）,100,,,
東山區,新東路,東中里1-6鄰(全部路含巷),110,,,
東山區,達雲路1段,中興路交叉口至青葉路交叉口,120,,,
東山區,達雲路2段,青葉路交叉口至公園路交叉口,110,,,
東山區,福安街,全部（路含巷）,100,,,
東山區,鳳安一街,全部（路含巷）,100,,,
東山區,鳳安二街,全部（路含巷）,100,,,
東山區,龍山一街,全部（路含巷）,110,,,
東山區,龍鳳一街,全部（路含巷）,110,,,
東山區,三榮里、大客里、科里里、東河里、聖賢里、南溪里、水雲里、林安里、東原里、嶺南里、南勢里、青山里、高原里、東中里,三榮里、大客里、科里里、東河里、聖賢里、南溪里、水雲里、林安里、東原里、嶺南里、南勢里、青山里、高原里、東中里,100,,,
下營區,九分街,全部（路含巷）,110,,,
下營區,人和一街,全部（路含巷）,110,,,
下營區,人和二街,全部（路含巷）,110,,,
下營區,人和三街,全部（路含巷）,110,,,
下營區,三民街,全部（路含巷）,110,,,
下營區,大仁街,全部（路含巷）,110,,,
下營區,大同街,全部（路含巷）,110,,,
下營區,大孝街,全部（路含巷）,110,,,
下營區,大和街,全部（路含巷）,110,,,
下營區,大忠街,全部（路含巷）,110,,,
下營區,大愛街,全部（路含巷）,110,,,
下營區,工業街,全部（路含巷）,110,,,
下營區,中山路1段,"上帝廟向東兩側至中山路1段186號,1段149號(全部路)",120,,,
下營區,中山路1段,"除上帝廟向東兩側至中山路1段186號,1段149號之外,其餘路及全部巷",110,,,
下營區,中山路2段,全部(路含巷)；除29巷、35巷、41巷之外,110,,,
下營區,中山路2段,29巷、35巷、41巷全部(原市場周圍),130,,,
下營區,中正北路,全部（路含巷）,110,,,
下營區,中正南路,全部（路含巷）,110,,,
下營區,中華街,全部（路含巷）,110,,,
下營區,中興北路,全部（路含巷）,110,,,
下營區,中興南路,全部（路含巷）,110,,,
下營區,仁中街,全部（路含巷）,110,,,
下營區,仁民街,全部（路含巷）,110,,,
下營區,仁里街,全部（路含巷）,110,,,
下營區,仁信街,全部（路含巷）,110,,,
下營區,仁南街,全部（路含巷）,110,,,
下營區,仁美街,全部（路含巷）,110,,,
下營區,仁愛街,全部（路含巷）,110,,,
下營區,仁義街,全部（路含巷）,110,,,
下營區,仁興街,全部（路含巷）,110,,,
下營區,公園路,全部（路含巷）,110,,,
下營區,友愛街,全部（路含巷）,110,,,
下營區,文化街,全部（路含巷）,110,,,
下營區,文昌街,全部（路含巷）,110,,,
下營區,文明街,全部（路含巷）,110,,,
下營區,水池街,全部（路含巷）,110,,,
下營區,民生街,全部（路含巷）,110,,,
下營區,民族一街,全部（路含巷）,110,,,
下營區,民族二街,全部（路含巷）,110,,,
下營區,民權一街,全部（路含巷）,110,,,
下營區,民權二街,全部（路含巷）,110,,,
下營區,永安街,全部（路含巷）,110,,,
下營區,玄德街,全部（路含巷）,110,,,
下營區,宅內街,全部（路含巷）,110,,,
下營區,自由街,全部（路含巷）,110,,,
下營區,和平街,全部（路含巷）,110,,,
下營區,忠孝街,全部（路含巷）,110,,,
下營區,東興一街,全部（路含巷）,110,,,
下營區,東興二街,全部（路含巷）,110,,,
下營區,東興三街,全部（路含巷）,110,,,
下營區,信義二街,全部（路含巷）,110,,,
下營區,健康路,全部（路含巷）,110,,,
下營區,蚵寮街,全部（路含巷）,110,,,
下營區,勝利街,全部（路含巷）,110,,,
下營區,博愛街,全部（路含巷）,110,,,
下營區,復興街,全部（路含巷）,110,,,
下營區,慈惠街,全部（路含巷）,110,,,
下營區,新北街,全部（路含巷）,110,,,
下營區,新進東街,全部（路含巷）,110,,,
下營區,新興街,全部（路含巷）,110,,,
下營區,裕農街,全部（路含巷）,110,,,
下營區,寮前一街,全部（路含巷）,110,,,
下營區,寮前二街,全部（路含巷）,110,,,
下營區,營前街,全部（路含巷）,110,,,
下營區,十六甲、下橋頭、大埤寮、中?子、中營、火燒珠、西寮、洲子、紅毛厝、茅港尾、連表、麻豆寮、大屯寮,十六甲、下橋頭、大埤寮、中?子、中營、火燒珠、西寮、洲子、紅毛厝、茅港尾、連表、麻豆寮、大屯寮,100,,,
六甲區,七甲街,全部(路含巷),100,,,
六甲區,工研路,全部(路含巷),115,,,
六甲區,中山路,六甲里：全部(路含巷),115,,,
六甲區,中山路,水林里、二甲里：全部(路含巷),100,,,
六甲區,中正路,龍湖里、七甲里、水林里：全部(路含巷),100,,,
六甲區,中正路,中華路交叉口--珊瑚路口(全部路),125,,,
六甲區,中正路,六甲里、甲南里、甲東里其餘(路含巷),115,,,
六甲區,中華路,六甲里、甲南里：全部(路含巷),115,,,
六甲區,中華路,二甲里、七甲里、龍湖里：全部(路含巷),100,,,
六甲區,中興街,全部(路含巷),115,,,
六甲區,仁愛街,全部(路含巷),115,,,
六甲區,文化街,全部(路含巷),115,,,
六甲區,四維街,全部(路含巷),115,,,
六甲區,民生街,全部(路含巷),125,,,
六甲區,民族街,全部(路含巷),100,,,
六甲區,民權街,六甲里：全部(路含巷),115,,,
六甲區,民權街,二甲里：全部(路含巷),100,,,
六甲區,永安街,全部(路含巷),115,,,
六甲區,光明街,全部(路含巷),100,,,
六甲區,光復街,全部(路含巷),100,,,
六甲區,成功街,六甲里：全部(路含巷),115,,,
六甲區,成功街,龍湖里：全部(路含巷),100,,,
六甲區,自由街,全部(路含巷),100,,,
六甲區,和平街,全部(路含巷),100,,,
六甲區,忠孝街,全部(路含巷),115,,,
六甲區,林森街,全部(路含巷),100,,,
六甲區,信義街,六甲里：全部(路含巷),115,,,
六甲區,信義街,二甲里、水林里：全部(路含巷),100,,,
六甲區,建工街,全部(路含巷),100,,,
六甲區,建國街,農會向東兩側至民生街交叉口,120,,,
六甲區,建國街,其餘(路含巷),115,,,
六甲區,珊瑚路,甲東里、甲南里：全部(路含巷),115,,,
六甲區,珊瑚路,龍湖里：全部(路含巷),100,,,
六甲區,復興街,仁愛街--建國街交叉口(全部路),120,,,
六甲區,復興街,其餘(路含巷),115,,,
六甲區,曾文街,全部(路含巷),115,,,
六甲區,進化街,全部(路含巷),100,,,
六甲區,裕農街,全部(路含巷),115,,,
六甲區,興東街,全部(路含巷),115,,,
六甲區,中社、林鳳營、農場、港子頭、龜子港、菁埔、菁埔寮、九重橋、王爺宮、水流東、西港湖、東高蚋、番子坑、大丘園、中坑、北勢坑、南勢坑、匏子寮、猴洞?、嶺頂,中社、林鳳營、農場、港子頭、龜子港、菁埔、菁埔寮、九重橋、王爺宮、水流東、西港湖、東高蚋、番子坑、大丘園、中坑、北勢坑、南勢坑、匏子寮、猴洞?、嶺頂,100,,,
官田區,力行街,全部(路含巷),100,,,
官田區,三民路,全部(路含巷),110,,,
官田區,大同街,全部(路含巷),110,,,
官田區,工社中街,全部(路含巷),100,,,
官田區,工社北街,全部(路含巷),100,,,
官田區,工社西街,全部(路含巷),100,,,
官田區,工社南街,全部(路含巷),100,,,
官田區,工業北路,全部(路含巷),100,,,
官田區,工業西路,全部(路含巷),100,,,
官田區,工業南路,全部(路含巷),100,,,
官田區,工業路,全部(路含巷),100,,,
官田區,中山路1段,火車站向西兩側--官田區公所,115,,,
官田區,中山路1段,其餘路及巷,110,,,
官田區,中山路2段,全部(路含巷),110,,,
官田區,中華路1段,全部(路含巷),110,,,
官田區,中華路2段,全部(路含巷),110,,,
官田區,中興路,全部(路含巷),110,,,
官田區,仁愛街,全部(路含巷),110,,,
官田區,文化街,全部路,115,,,
官田區,文化街,全部巷,110,,,
官田區,成功街,全部(路含巷),100,,,
官田區,自強街,全部(路含巷),110,,,
官田區,和平街,全部(路含巷),110,,,
官田區,忠孝街,全部(路含巷),110,,,
官田區,忠義街,全部(路含巷),110,,,
官田區,信義街一段,全部(路含巷),110,,,
官田區,信義街二段,全部(路含巷),110,,,
官田區,建業路,全部(路含巷),100,,,
官田區,勝利路,全部(路含巷),110,,,
官田區,富強路,全部(路含巷),100,,,
官田區,復興街,全部(路含巷),110,,,
官田區,隆田,全部(路含巷),110,,,
官田區,隆西街,全部(路含巷),110,,,
官田區,新生街,全部(路含巷),110,,,
官田區,裕民街,全部(路含巷),110,,,
官田區,裕農路,全部(路含巷),110,,,
官田區,實踐街,全部(路含巷),100,,,
官田區,興隆街,全部(路含巷),110,,,
官田區,鎮中路,全部(路含巷),100,,,
官田區,中?、官田、烏山頭、二鎮、程泰、角秀、瓦嗂、西?、東?、拔子林、三塊厝、渡子頭、六?、社子、舊社、大井、大崎、莿子埔、嘉南、三結義、南?,中?、官田、烏山頭、二鎮、程泰、角秀、瓦嗂、西?、東?、拔子林、三塊厝、渡子頭、六?、社子、舊社、大井、大崎、莿子埔、嘉南、三結義、南?,100,,,
大內區,內庄,全部(大內里),110,,,
大內區,內庄,全部(除大內里外),100,,,
大內區,石子瀨、新厝、蒙正、後堀、二重溪、其子瓦、頭社、口林、鳴頭、燒灰子、環湖,石子瀨、新厝、蒙正、後堀、二重溪、其子瓦、頭社、口林、鳴頭、燒灰子、環湖,100,,,
善化區,三民路,北關里、西關里：全部(路含巷),120,,,
善化區,三民路,南關里：全部(路含巷),115,,,
善化區,三抱竹,全部(路含巷),110,,,
善化區,三抱竹路,全部(路含巷),115,,,
善化區,大同路,東關里（路含巷）,120,,,
善化區,大同路,文昌里（路含巷）,115,,,
善化區,大成路,全部(路含巷),120,,,
善化區,大利二路,全部(路含巷),115,,,
善化區,大利三路,全部(路含巷),115,,,
善化區,大信路,東關里（路含巷）,120,,,
善化區,大信路,文昌里（路含巷）,115,,,
善化區,大智路,全部(路含巷),120,,,
善化區,中山路,中正路與中華路間(路含巷),130,,,
善化區,中山路,中華路口往西，西關里及北關里（路含巷）,120,,,
善化區,中山路,中華路口往西，文正里（路含巷）,115,,,
善化區,中山路,火車站前--中正路間(全部路),125,,,
善化區,中山路,火車站前--中正路間(全部巷),120,,,
善化區,中正路,與興華路及大同路交叉路口往南（全部路）,115,,,
善化區,中正路,與興華路及大同路交叉路口往南（全部巷）,110,,,
善化區,中正路,"北至中山路，南至與興華路及大同路交叉路口，
坐駕里（路含巷）",130,,,
善化區,中正路,"北至中山路，南至與興華路及大同路交叉路口，
東關里、文昌里（路含巷）",125,,,
善化區,中正路,中山路口以北,120,,,
善化區,中和街,東關里（路含巷）,120,,,
善化區,中和街,文昌里（路含巷）,115,,,
善化區,中華路,西關里、北關里、東關里（路含巷）,120,,,
善化區,中華路,文昌里、南關里（路含巷）,115,,,
善化區,中興路,全部(路含巷),120,,,
善化區,仁愛路,全部(路含巷),120,,,
善化區,公園路,全部(路含巷),120,,,
善化區,文化路,全部(路含巷),120,,,
善化區,文正路,全部(路含巷),115,,,
善化區,文昌路,全部(路含巷)，除107巷與光復路交叉口往南,115,,,
善化區,文昌路,107巷與光復路交叉口往南(路含巷),110,,,
善化區,文賢街,東關里（路含巷）,120,,,
善化區,文賢街,文昌里（路含巷）,115,,,
善化區,月眉園路,全部(路含巷),100,,,
善化區,木柵港西路,全部（路含巷）,115,,,
善化區,木柵港東路,全部（路含巷）,115,,,
善化區,北園一路,全部（路含巷）,115,,,
善化區,四維路,全部(路含巷),120,,,
善化區,平等路,全部（路含巷）,115,,,
善化區,民生路,全部(路含巷),120,,,
善化區,民族路,全部(路含巷),120,,,
善化區,民權路,全部（路含巷）,120,,,
善化區,永安路,全部（路含巷）,115,,,
善化區,永福路,全部（路含巷）,115,,,
善化區,光文路,全部(路含巷),120,,,
善化區,光明路,全部（路含巷）,120,,,
善化區,光復一街,全部（路含巷）,115,,,
善化區,光復二街,全部（路含巷）,115,,,
善化區,光復路,西關里（全部路）,120,,,
善化區,光復路,西關里（全部巷）,115,,,
善化區,光復路,文正里、南關里、文昌里（全部路含巷）,115,,,
善化區,光華路,全部(路含巷),120,,,
善化區,光輝街,全部(路含巷),120,,,
善化區,成功新村,全部(路含巷),100,,,
善化區,成功路,坐駕里、光文里：全部（路含巷）,120,,,
善化區,成功路,小新里：全部（路含巷）,100,,,
善化區,自由路,東關里（全部路）,120,,,
善化區,自由路,東關里（全部巷）,115,,,
善化區,自由路,文昌里、南關里（全部路含巷）,115,,,
善化區,自立路,全部（路含巷）,120,,,
善化區,自強路,全部（路含巷）,120,,,
善化區,和平路,全部（路含巷）,120,,,
善化區,忠孝路,全部(路含巷),120,,,
善化區,青年路,全部（路含巷）,120,,,
善化區,保安街,全部（路含巷）,120,,,
善化區,信義路,全部（路含巷）,120,,,
善化區,南科七路,全部（路含巷）,115,,,
善化區,南科九路,全部（路含巷）,115,,,
善化區,南科八路,全部（路含巷）,115,,,
善化區,南科北路,南關里、西關里：全部（路含巷）,115,,,
善化區,南科北路,胡厝里：全部（路含巷）,100,,,
善化區,建國路,坐駕里、光文里：全部（路含巷）,120,,,
善化區,建國路,文昌里（路含巷）,115,,,
善化區,建業路,全部(路含巷),120,,,
善化區,健康街,全部(路含巷),120,,,
善化區,博愛路,全部(路含巷),120,,,
善化區,善新西路,全部(路含巷),100,,,
善化區,復興街,全部(路含巷),115,,,
善化區,華中街,全部(路含巷),120,,,
善化區,進學路,東關里、北關里：全部(路含巷),120,,,
善化區,進學路,文正里：全部(路含巷),115,,,
善化區,陽光二路,全部(路含巷),100,,,
善化區,陽光三路,全部(路含巷),100,,,
善化區,陽光大道,全部(路含巷),100,,,
善化區,陽光北一路,全部(路含巷),100,,,
善化區,陽明新村,全部(路含巷),120,,,
善化區,陽明路,全部(路含巷),110,,,
善化區,新興街,東關里（路含巷）,120,,,
善化區,新興街,文昌里（路含巷）,115,,,
善化區,裕民街,全部(路含巷),120,,,
善化區,裕德路,全部(路含巷),120,,,
善化區,蓮潭北一街,全部(路含巷),100,,,
善化區,蓮潭北二街,全部(路含巷),100,,,
善化區,蓮潭北三街,全部(路含巷),100,,,
善化區,蓮潭南街,全部(路含巷),100,,,
善化區,蓮潭路,全部(路含巷),100,,,
善化區,樹人路,全部(路含巷),120,,,
善化區,樹谷大道,全部(路含巷),115,,,
善化區,興華路,坐駕里（路含巷）,120,,,
善化區,興華路,文昌里（路含巷）,115,,,
善化區,興農路,東與中山路交接，西與南科北路交叉口(路),120,,,
善化區,興農路,東與中山路交接，西與南科北路交叉口(巷),115,,,
善化區,興農路,與南科北路交叉口往西(路含巷),100,,,
善化區,龍目井路,全部(路含巷),100,,,
善化區,環西路,全部(路含巷),115,,,
善化區,環東路,全部(路含巷),115,,,
善化區,北子店、益民寮、坐駕,北子店、益民寮、坐駕,110,,,
善化區,什乃、百二甲、六分寮、西衛、東勢宅、東勢寮、胡厝寮、溪尾、溪底寮、牛庄、茄拔、苗圃、小新營、士宏新村,什乃、百二甲、六分寮、西衛、東勢宅、東勢寮、胡厝寮、溪尾、溪底寮、牛庄、茄拔、苗圃、小新營、士宏新村,100,,,
新化區,中山路,圓環~往永康區,120,,,
新化區,中山路,圓環~教會,130,,,
新化區,中山路,教會~南光藥廠,100,,,
新化區,中正路,北勢段,100,,,
新化區,中正路,新化地政~南區國稅局,100,,,
新化區,中正路,南區國稅局~太子廟,120,,,
新化區,中正路,太子廟~街役場,120,,,
新化區,中正路,街役場~老街,125,,,
新化區,忠孝路,全部,115,,,
新化區,民治路,全部,110,,,
新化區,正新路,全部,115,,,
新化區,健康路,全部,120,,,
新化區,正新北路,全部,115,,,
新化區,正新南路,全部,120,,,
新化區,大新路,全部,115,,,
新化區,大智路,全部,100,,,
新化區,大德路,1~23號,115,,,
新化區,大德路,23號~終點,100,,,
新化區,中興路,全部,120,,,
新化區,公園路,全部,120,,,
新化區,民生路,全部,120,,,
新化區,民族路,全部,115,,,
新化區,永新路,全部,100,,,
新化區,信義路,249號~303號,135,,,
新化區,信義路,417、423、443、470、484巷,100,,,
新化區,信義路,除上述巷弄,120,,,
新化區,復興路,1巷~155號往知母義方向,100,,,
新化區,復興路,203巷,110,,,
新化區,復興路,167~315號包括之間的巷弄,120,,,
新化區,竹林路,全部,115,,,
新化區,大同街,93~149號不包括之間的巷弄,125,,,
新化區,大同街,其他路段,120,,,
新化區,太平街,全部,115,,,
新化區,仁愛街,10號~81號包括巷,120,,,
新化區,仁愛街,其他路段,115,,,
新化區,民生街,9號、99號,120,,,
新化區,民生街,其他路段,115,,,
新化區,民族街,單號,120,,,
新化區,民族街,雙號,115,,,
新化區,忠孝街,所長茶葉蛋~小南便當,120,,,
新化區,忠孝街,其他路段,115,,,
新化區,和平街,全部,120,,,
新化區,建國街,~38號,120,,,
新化區,建國街,38號~,115,,,
新化區,護安街,60號~興南客運,125,,,
新化區,護安街,其他路段,120,,,
新化區,金華街,全部,100,,,
新化區,洋子,近中山路,100,,,
新化區,光明路,全部,120,,,
新化區,九層嶺、三十六崙、口埤、大坑尾、五甲勢、竹子?、知母義、洋子寮、茄冬坑、崙子頂、唪口、頂山?,九層嶺、三十六崙、口埤、大坑尾、五甲勢、竹子?、知母義、洋子寮、茄冬坑、崙子頂、唪口、頂山?,100,,,
新市區,三民街,全部,100,,,
新市區,大同街,全部,100,,,
新市區,大利一路,全部,110,,,
新市區,大順一路,全部,110,,,
新市區,大順三路,全部,110,,,
新市區,大順五路,全部,110,,,
新市區,大順六路,全部,110,,,
新市區,大順七路,全部,110,,,
新市區,大順九路,全部,110,,,
新市區,大業一路,全部,110,,,
新市區,王甲路,全部,110,,,
新市區,中心東路,全部,110,,,
新市區,中心路,全部,110,,,
新市區,中山路,路全部,120,,,
新市區,中山路,巷全部,100,,,
新市區,中正路,全部,115,,,
新市區,中正路,工業巷,110,,,
新市區,中華路,1-20號,120,,,
新市區,中華路,上述以外,100,,,
新市區,中興街,新市里,115,,,
新市區,中興街,1至100號,130,,,
新市區,中興街,101至162號,125,,,
新市區,仁愛街,7至13號,120,,,
新市區,仁愛街,245至320號,125,,,
新市區,仁愛街,321至370號,130,,,
新市區,仁愛街,新市里、新和里,115,,,
新市區,可口街,全部,115,,,
新市區,民生路,全部,115,,,
新市區,民族路,全部,100,,,
新市區,民權路,全部,115,,,
新市區,永華二街,全部,100,,,
新市區,永華三街,全部,100,,,
新市區,永華五街,全部,100,,,
新市區,永新路,全部,100,,,
新市區,永漢路,全部,100,,,
新市區,永福街,全部,115,,,
新市區,光明街,全部,115,,,
新市區,光華街,3號至81號、8號至154巷,100,,,
新市區,光華街,（平交道路口）,,,,
新市區,光華街,87號至242號（平交道路口至戶政事務所）,115,,,
新市區,光華街,巷全部,115,,,
新市區,成功街,全部,115,,,
新市區,自由路,全部,100,,,
新市區,自強街,全部,115,,,
新市區,西拉雅大道,全部,110,,,
新市區,西寧街,全部,115,,,
新市區,和平街,全部,115,,,
新市區,奇業路,全部,110,,,
新市區,延平街,2至10號,120,,,
新市區,延平街,上述以外,115,,,
新市區,忠孝街,全部,115,,,
新市區,昆明街,全部,115,,,
新市區,社皮,全部,115,,,
新市區,長安街,全部,100,,,
新市區,信義街,全部,115,,,
新市區,南昌街,全部,100,,,
新市區,南科一路,全部,110,,,
新市區,南科七路,全部,110,,,
新市區,南科二路,全部,110,,,
新市區,南科三路,全部,110,,,
新市區,南科五路,全部,110,,,
新市區,南科六路,全部,110,,,
新市區,南港街,全部,100,,,
新市區,看西路,全部,110,,,
新市區,風鈴路,全部,110,,,
新市區,國際路,全部,100,,,
新市區,曼陀林路,全部,110,,,
新市區,創業路,全部,110,,,
新市區,勝利街,全部,115,,,
新市區,堤塘港路,全部,110,,,
新市區,堤塘路,全部,110,,,
新市區,富強路,全部,115,,,
新市區,復興路,全部,115,,,
新市區,紫楝路,全部,110,,,
新市區,華美街,全部,100,,,
新市區,華興街,全部,115,,,
新市區,新和,全部,115,,,
新市區,道爺路,全部,110,,,
新市區,銘傳街,全部,115,,,
新市區,蓮潭南一巷,全部,100,,,
新市區,興業路,全部,100,,,
新市區,環西路,全部,110,,,
新市區,環東路,全部,110,,,
新市區,三舍、大社、大洲、大營、永就、店頂、社內、崙頂、潭頂、豐華、豐榮,三舍、大社、大洲、大營、永就、店頂、社內、崙頂、潭頂、豐華、豐榮,100,,,
山上區,南洲里,南洲里,110,,,
山上區,明和里、新莊里、玉峰里、豐德里、平陽里、山上里,明和里、新莊里、玉峰里、豐德里、平陽里、山上里,100,,,
山上區,山上,山上里(40-258號),115,,,
山上區,南洲,南洲里(8-338號),115,,,
玉井區,大仁街,全部,110,,,
玉井區,大成路,玉田里,110,,,
玉井區,大成路,全部,100,,,
玉井區,大勇街,全部,110,,,
玉井區,大埕街,全部,100,,,
玉井區,大智街,全部,110,,,
玉井區,大道街,全部,110,,,
玉井區,小康街,全部,110,,,
玉井區,工業街,全部,100,,,
玉井區,中山路,路全部,130,,,
玉井區,中山路,巷全部,110,,,
玉井區,中正路,27、42號至159、186號(向北轉東並由北極殿轉北兩側包括市場周圍),130,,,
玉井區,中正路,161、188號至345、316號(向北兩側),115,,,
玉井區,中正路,玉井里、玉田里,110,,,
玉井區,中正路,全部(除上述路段外),100,,,
玉井區,中華路,起點至91、60號(向南兩側),130,,,
玉井區,中華路,路全部,115,,,
玉井區,中華路,巷全部,110,,,
玉井區,仁愛街,玉田里,110,,,
玉井區,仁愛街,全部(除玉田里外),100,,,
玉井區,太子街,全部,110,,,
玉井區,民主街,全部,110,,,
玉井區,民生路,全部,110,,,
玉井區,民族路,全部,110,,,
玉井區,民權路,全部,110,,,
玉井區,玉安街,玉田里,110,,,
玉井區,玉安街,全部(除玉田里外),100,,,
玉井區,和平街,全部,110,,,
玉井區,店仔街,全部,100,,,
玉井區,忠孝街,玉田里,110,,,
玉井區,忠孝街,全部(除玉田里外),100,,,
玉井區,武成街,全部,100,,,
玉井區,信義街,全部,110,,,
玉井區,前園街,全部,100,,,
玉井區,後旦街,全部,100,,,
玉井區,神農街,全部,110,,,
玉井區,健康街,全部,100,,,
玉井區,富強街,全部,110,,,
玉井區,進學街,全部,100,,,
玉井區,新興街,全部,110,,,
玉井區,福德街,全部,100,,,
玉井區,?吧哖西路,全部,110,,,
玉井區,?吧哖東路,全部,100,,,
玉井區,憲政街,全部,110,,,
玉井區,樹糖街,全部,110,,,
玉井區,中正、竹圍、沙田、三埔、三和、公館、望明、劉陳、層林、豐里,中正、竹圍、沙田、三埔、三和、公館、望明、劉陳、層林、豐里,100,,,
楠西區,民族路,全部（路含巷）,110,,,
楠西區,民權路,全部（路含巷）,110,,,
楠西區,民生路,全部（路含巷）,110,,,
楠西區,信義路,全部（路含巷）,110,,,
楠西區,中正路,全部（路含巷）,110,,,
楠西區,中興路,全部（路含巷）,110,,,
楠西區,中興南路,全部（路含巷）,110,,,
楠西區,忠孝路,全部（路含巷）,110,,,
楠西區,東勢路,全部（路含巷）,110,,,
楠西區,博愛路,全部（路含巷）,110,,,
楠西區,茄菝路,全部（路含巷）,110,,,
楠西區,四維路,全部（路含巷）,110,,,
楠西區,水庫路,全部（路含巷）,110,,,
楠西區,中華路,全部（路含巷）,110,,,
楠西區,和平路,全部（路含巷）,110,,,
楠西區,仁愛路,全部（路含巷）,110,,,
楠西區,香蕉山、鳳興、灣丘、興北、興南、油車、鹿陶洋、龜丹,香蕉山、鳳興、灣丘、興北、興南、油車、鹿陶洋、龜丹,100,,,
楠西區,密枝,密枝,90,,,
南化區,南化里、中坑里、北平里、東和里、西埔里、北寮里,南化里、中坑里、北平里、東和里、西埔里、北寮里,100,,,
南化區,小崙里、玉山里,小崙里、玉山里,90,,,
南化區,關山里,關山里,80,,,
左鎮區,中正里,中正里,110,,,
左鎮區,光和里、榮和里、左鎮里、睦光里、內庄里、岡林里、草山里、二寮里、澄山里,光和里、榮和里、左鎮里、睦光里、內庄里、岡林里、草山里、二寮里、澄山里,100,,,
仁德區,二仁路,二仁路一段起向北兩側至成功里,110,,,
仁德區,二仁路,除上加成部分，餘巷弄全部,100,,,
仁德區,二行一路,全部(路含巷),100,,,
仁德區,二空路,路巷弄全部(仁愛里),105,,,
仁德區,二層行,全部(路含巷),100,,,
仁德區,三甲子,全部(路含巷),100,,,
仁德區,上崙一街,路巷弄全部,100,,,
仁德區,上崙街,路巷弄全部,100,,,
仁德區,土庫路,路巷弄全部,115,,,
仁德區,土庫一街,路巷弄全部,115,,,
仁德區,土庫二街,路巷弄全部,115,,,
仁德區,土庫三街,路巷弄全部,115,,,
仁德區,土庫五街,路巷弄全部,115,,,
仁德區,土庫六街,路巷弄全部,115,,,
仁德區,大吉路,路巷弄全部,115,,,
仁德區,大同路三段,大同路三段向南?貫公路兩側(仁愛里),120,,,
仁德區,大同路三段,餘巷弄全部(仁愛里),105,,,
仁德區,大利路,路巷弄全部,115,,,
仁德區,大發路,路巷弄全部,115,,,
仁德區,大順路,路巷弄全部,115,,,
仁德區,大甲,路巷弄全部,100,,,
仁德區,中山路,中山路505號及對面488號向西兩側至623號及對面590號,135,,,
仁德區,中山路,"中山路631號及對面602號向西兩側至
仁德靜修寺院(中山路934號)及對面957號(原縣市交界)",135,,,
仁德區,中山路,除上加成部分，餘路巷全部,120,,,
仁德區,中正西路,全部(路含巷),100,,,
仁德區,中正路一段,路巷弄全部,100,,,
仁德區,中正路二段,"5號~368號
路巷弄全部
",100,,,
仁德區,中正路二段,"389號~1014號
路巷弄全部
",110,,,
仁德區,中正路二段,"607號~1191號
路巷弄全部
",120,,,
仁德區,中正路二段,中正路2段1193號向北西側至中山路口,135,,,
仁德區,中正路二段,中正路二段1136號向北東側至中山路口,135,,,
